Year,Accession,Plot.ID,Plant.Number,Plant.Age,Brace.Root.Status,Operator,Flexural.Rigidity..EI....IMU,Brace.Root.Whorls.in.the.Soil,ID
2018,PHHB4,2307,1,dry,A,LE,4.139581222,2,PHHB4_2307
2018,PHHB4,2307,2,dry,A,LE,9.767732118,2,PHHB4_2307
2018,PHHB4,2307,3,dry,A,LE,6.260516961,2,PHHB4_2307
2018,PHHB4,2307,4,dry,A,LE,9.437420104,2,PHHB4_2307
2018,PHHB4,2307,5,dry,A,LE,3.83349543,2,PHHB4_2307
2018,CML333,2308,1,dry,A,LE,2.764771173,2,CML333_2308
2018,CML333,2308,2,dry,A,LE,5.493959374,3,CML333_2308
2018,CML333,2308,3,dry,A,LE,7.768386472,3,CML333_2308
2018,CML333,2308,4,dry,A,LE,13.74032556,3,CML333_2308
2018,Tzi8,2309,1,dry,A,LE,11.3555738,2,Tzi8_2309
2018,Tzi8,2309,2,dry,A,LE,5.393176776,2,Tzi8_2309
2018,Tzi8,2309,3,dry,A,LE,8.118560166,2,Tzi8_2309
2018,Tzi8,2309,4,dry,A,LE,14.16158118,2,Tzi8_2309
2018,Tzi8,2309,5,dry,A,LE,12.85568926,2,Tzi8_2309
2018,CML277,2310,1,dry,A,LE,7.133969462,2,CML277_2310
2018,CML277,2310,2,dry,A,LE,6.322183358,1,CML277_2310
2018,CML277,2310,3,dry,A,LE,7.830425917,1,CML277_2310
2018,CML277,2310,4,dry,A,LE,13.818285,1,CML277_2310
2018,CML277,2310,5,dry,A,LE,7.327373267,2,CML277_2310
2018,Oh43,2312,1,dry,A,LE,5.882141221,1,Oh43_2312
2018,Oh43,2312,2,dry,A,LE,4.17475697,1,Oh43_2312
2018,Oh43,2312,3,dry,A,LE,4.158371485,1,Oh43_2312
2018,Oh43,2312,4,dry,A,LE,3.999693799,1,Oh43_2312
2018,Oh43,2312,5,dry,A,LE,4.556668736,1,Oh43_2312
2018,CML322,2314,1,dry,A,LE,14.81459779,3,CML322_2314
2018,CML322,2314,2,dry,A,LE,11.5228575,2,CML322_2314
2018,CML322,2314,3,dry,A,LE,14.70996712,2,CML322_2314
2018,CML322,2314,4,dry,A,LE,9.642082654,2,CML322_2314
2018,CML322,2314,5,dry,A,LE,11.54166354,2,CML322_2314
2018,CML277,2315,1,dry,A,LE,7.698746704,1,CML277_2315
2018,CML277,2315,2,dry,A,LE,9.5840327,1,CML277_2315
2018,CML277,2315,3,dry,A,LE,10.46593414,1,CML277_2315
2018,CML277,2315,4,dry,A,LE,7.081142623,1,CML277_2315
2018,CML277,2315,5,dry,A,LE,12.71832161,2,CML277_2315
2018,LH211,2316,1,dry,A,LE,7.875011272,3,LH211_2316
2018,LH211,2316,2,dry,A,LE,5.568571157,2,LH211_2316
2018,LH211,2316,3,dry,A,LE,5.944652368,2,LH211_2316
2018,LH211,2316,4,dry,A,LE,5.590387218,2,LH211_2316
2018,LH211,2316,5,dry,A,LE,5.788663371,2,LH211_2316
2018,A632,2318,1,dry,A,LE,3.772907328,1,A632_2318
2018,A632,2318,2,dry,A,LE,4.636589975,2,A632_2318
2018,A632,2318,3,dry,A,LE,6.725342357,2,A632_2318
2018,A632,2318,4,dry,A,LE,4.228737846,1,A632_2318
2018,Tzi9,2319,1,dry,A,LE,9.32602839,1,Tzi9_2319
2018,Tzi9,2319,2,dry,A,LE,14.95676023,1,Tzi9_2319
2018,Tzi9,2319,3,dry,A,LE,13.78755796,1,Tzi9_2319
2018,Tzi9,2319,4,dry,A,LE,13.4566044,1,Tzi9_2319
2018,Tzi9,2319,5,dry,A,LE,14.85946557,1,Tzi9_2319
2018,NC262,2320,1,dry,A,LE,7.129430648,2,NC262_2320
2018,NC262,2320,2,dry,A,LE,8.070836344,2,NC262_2320
2018,NC262,2320,3,dry,A,LE,8.334973285,1,NC262_2320
2018,NC262,2320,4,dry,A,LE,2.818684005,1,NC262_2320
2018,NC262,2320,5,dry,A,LE,8.450489145,2,NC262_2320
2018,PHB47,2321,1,dry,A,LE,8.59974049,2,PHB47_2321
2018,PHB47,2321,2,dry,A,LE,8.20523448,2,PHB47_2321
2018,PHB47,2321,3,dry,A,LE,7.149156172,1,PHB47_2321
2018,PHB47,2321,4,dry,A,LE,7.138863577,1,PHB47_2321
2018,PHB47,2321,5,dry,A,LE,8.522681426,2,PHB47_2321
2018,Ki11,2322,1,dry,A,LE,16.30395083,3,Ki11_2322
2018,Ki11,2322,2,dry,A,LE,9.750440051,1,Ki11_2322
2018,Ki11,2322,3,dry,A,LE,5.775140856,2,Ki11_2322
2018,Ki11,2322,4,dry,A,LE,13.1669829,2,Ki11_2322
2018,Ki11,2322,5,dry,A,LE,24.02647828,2,Ki11_2322
2018,L163,2323,1,dry,A,LE,4.144752117,2,L163_2323
2018,L163,2323,2,dry,A,LE,4.265931335,2,L163_2323
2018,L163,2323,3,dry,A,LE,11.73727355,2,L163_2323
2018,L163,2323,4,dry,A,LE,9.595022475,2,L163_2323
2018,L163,2323,5,dry,A,LE,9.300464544,2,L163_2323
2018,Ms71,2326,1,dry,A,LE,7.7060435,2,Ms71_2326
2018,Ms71,2326,2,dry,A,LE,6.323167988,2,Ms71_2326
2018,Ms71,2326,3,dry,A,LE,5.638916128,2,Ms71_2326
2018,Ms71,2326,4,dry,A,LE,5.150081251,2,Ms71_2326
2018,Ms71,2326,5,dry,A,LE,2.404060679,1,Ms71_2326
2018,LH123Ht,2328,1,dry,A,LE,12.24185523,2,LH123Ht_2328
2018,LH123Ht,2328,2,dry,A,LE,5.13988357,2,LH123Ht_2328
2018,LH123Ht,2328,3,dry,A,LE,4.744123436,2,LH123Ht_2328
2018,LH123Ht,2328,4,dry,A,LE,4.841847984,2,LH123Ht_2328
2018,LH123Ht,2328,5,dry,A,LE,15.99725555,2,LH123Ht_2328
2018,Mo18W,2330,1,dry,A,LE,27.59935105,2,Mo18W_2330
2018,Mo18W,2330,2,dry,A,LE,16.39565475,2,Mo18W_2330
2018,Mo18W,2330,3,dry,A,LE,23.6688631,2,Mo18W_2330
2018,Mo18W,2330,4,dry,A,LE,21.94297822,2,Mo18W_2330
2018,Mo18W,2330,5,dry,A,LE,11.35131326,2,Mo18W_2330
2018,CML69,2331,1,dry,A,LE,6.692177742,2,CML69_2331
2018,CML69,2331,2,dry,A,LE,16.76249452,2,CML69_2331
2018,CML69,2331,3,dry,A,LE,8.928600698,2,CML69_2331
2018,CML69,2331,4,dry,A,LE,11.06028126,2,CML69_2331
2018,CML69,2331,5,dry,A,LE,11.78685241,2,CML69_2331
2018,CML10,2332,1,dry,A,LE,19.49131849,2,CML10_2332
2018,CML10,2332,2,dry,A,LE,17.02606563,2,CML10_2332
2018,CML10,2332,3,dry,A,LE,10.87776795,2,CML10_2332
2018,CML10,2332,4,dry,A,LE,22.6457799,2,CML10_2332
2018,CML10,2332,5,dry,A,LE,16.89403077,1,CML10_2332
2018,PHT60,2333,1,dry,A,LE,4.881148919,2,PHT60_2333
2018,PHT60,2333,2,dry,A,LE,11.36237574,2,PHT60_2333
2018,PHT60,2333,3,dry,A,LE,9.736964888,2,PHT60_2333
2018,PHT60,2333,4,dry,A,LE,7.697824866,1,PHT60_2333
2018,PHT60,2333,5,dry,A,LE,8.899900998,2,PHT60_2333
2018,M162W,2335,1,dry,A,LE,16.95992862,2,M162W_2335
2018,M162W,2335,2,dry,A,LE,14.94681378,3,M162W_2335
2018,M162W,2335,3,dry,A,LE,13.00333269,2,M162W_2335
2018,M162W,2335,4,dry,A,LE,13.99770876,2,M162W_2335
2018,M162W,2335,5,dry,A,LE,7.897331951,2,M162W_2335
2018,P39,2336,1,dry,A,LE,0.789866864,2,P39_2336
2018,P39,2336,2,dry,A,LE,0.87992038,2,P39_2336
2018,P39,2336,3,dry,A,LE,0.411776144,1,P39_2336
2018,CML52,2337,1,dry,A,LE,20.83952656,2,CML52_2337
2018,CML52,2337,2,dry,A,LE,10.30394636,2,CML52_2337
2018,CML52,2337,3,dry,A,LE,17.45149782,2,CML52_2337
2018,CML52,2337,4,dry,A,LE,12.94744315,2,CML52_2337
2018,CML52,2337,5,dry,A,LE,25.98332041,2,CML52_2337
2018,GT112,2338,1,dry,A,LE,12.93840364,2,GT112_2338
2018,GT112,2338,2,dry,A,LE,8.884281235,2,GT112_2338
2018,GT112,2338,3,dry,A,LE,13.32673407,2,GT112_2338
2018,GT112,2338,4,dry,A,LE,9.383951903,2,GT112_2338
2018,GT112,2338,5,dry,A,LE,14.8746714,2,GT112_2338
2018,Tx303,2339,1,dry,A,LE,13.21219645,2,Tx303_2339
2018,Tx303,2339,2,dry,A,LE,2.090621215,2,Tx303_2339
2018,Tx303,2339,3,dry,A,LE,12.45406648,2,Tx303_2339
2018,Tx303,2339,4,dry,A,LE,9.808531773,2,Tx303_2339
2018,Tx303,2339,5,dry,A,LE,16.40912039,2,Tx303_2339
2018,2369,2340,1,dry,A,LE,2.994057791,1,2369_2340
2018,2369,2340,2,dry,A,LE,1.957997314,2,2369_2340
2018,2369,2340,3,dry,A,LE,7.713173598,2,2369_2340
2018,2369,2340,4,dry,A,LE,7.129255309,2,2369_2340
2018,2369,2340,5,dry,A,LE,10.45970463,3,2369_2340
2018,CML341,2342,1,dry,A,LE,13.56168159,2,CML341_2342
2018,CML341,2342,2,dry,A,LE,20.40435145,2,CML341_2342
2018,CML341,2342,3,dry,A,LE,13.84255237,2,CML341_2342
2018,CML341,2342,4,dry,A,LE,12.18285631,2,CML341_2342
2018,CML341,2342,5,dry,A,LE,13.83821624,2,CML341_2342
2018,CML103,2343,1,dry,A,LE,12.81741353,2,CML103_2343
2018,CML103,2343,2,dry,A,LE,7.802413786,2,CML103_2343
2018,CML103,2343,3,dry,A,LE,12.74531606,2,CML103_2343
2018,CML103,2343,4,dry,A,LE,18.94323096,2,CML103_2343
2018,R78,2344,1,dry,A,LE,6.243551456,2,R78_2344
2018,R78,2344,2,dry,A,LE,4.734509008,2,R78_2344
2018,R78,2344,3,dry,A,LE,4.46916644,2,R78_2344
2018,R78,2344,4,dry,A,LE,5.274918147,2,R78_2344
2018,R78,2344,5,dry,A,LE,7.107356,2,R78_2344
2018,Shoe Peg,2345,1,dry,A,LE,13.73152259,2,Shoe Peg_2345
2018,Shoe Peg,2345,2,dry,A,LE,7.606792548,2,Shoe Peg_2345
2018,Shoe Peg,2345,3,dry,A,LE,2.899383428,1,Shoe Peg_2345
2018,Shoe Peg,2345,4,dry,A,LE,5.759141037,2,Shoe Peg_2345
2018,Shoe Peg,2345,5,dry,A,LE,5.804460955,2,Shoe Peg_2345
2018,Oh7B,2346,1,dry,A,LE,12.25822761,2,Oh7B_2346
2018,Oh7B,2346,2,dry,A,LE,4.395394094,2,Oh7B_2346
2018,Oh7B,2346,3,dry,A,LE,8.067299174,2,Oh7B_2346
2018,Oh7B,2346,4,dry,A,LE,5.059655823,2,Oh7B_2346
2018,Oh7B,2346,5,dry,A,LE,6.908677133,2,Oh7B_2346
2018,Hp301,2347,1,dry,A,LE,4.19455066,2,Hp301_2347
2018,Hp301,2347,2,dry,A,LE,3.176969946,2,Hp301_2347
2018,Hp301,2347,3,dry,A,LE,4.250786534,2,Hp301_2347
2018,Hp301,2347,4,dry,A,LE,5.413183283,2,Hp301_2347
2018,Hp301,2347,5,dry,A,LE,4.571848027,2,Hp301_2347
2018,M37W,2349,1,dry,A,LE,6.658999836,2,M37W_2349
2018,M37W,2349,2,dry,A,LE,6.5556937,2,M37W_2349
2018,M37W,2349,3,dry,A,LE,10.38806208,2,M37W_2349
2018,M37W,2349,4,dry,A,LE,11.09387632,2,M37W_2349
2018,CML247,2351,1,dry,A,LE,13.20777871,2,CML247_2351
2018,CML247,2351,2,dry,A,LE,5.660245736,2,CML247_2351
2018,CML247,2351,3,dry,A,LE,7.48732818,2,CML247_2351
2018,CML247,2351,4,dry,A,LE,13.26164458,2,CML247_2351
2018,CML247,2351,5,dry,A,LE,5.827302165,2,CML247_2351
2018,B97,2352,1,dry,A,LE,5.531415286,2,B97_2352
2018,B97,2352,2,dry,A,LE,7.662386344,2,B97_2352
2018,B97,2352,3,dry,A,LE,2.971133289,2,B97_2352
2018,B97,2352,4,dry,A,LE,6.503429806,2,B97_2352
2018,B97,2352,5,dry,A,LE,6.31496981,2,B97_2352
2018,SA24,2354,1,dry,A,LE,13.29799749,2,SA24_2354
2018,SA24,2354,2,dry,A,LE,5.156611634,1,SA24_2354
2018,SA24,2354,3,dry,A,LE,9.093462273,2,SA24_2354
2018,SA24,2354,4,dry,A,LE,5.955254861,2,SA24_2354
2018,SA24,2354,5,dry,A,LE,7.306150666,2,SA24_2354
2018,F118,2355,1,dry,A,LE,9.961776961,2,F118_2355
2018,F118,2355,2,dry,A,LE,4.307520769,2,F118_2355
2018,F118,2355,3,dry,A,LE,6.068131821,2,F118_2355
2018,F118,2355,4,dry,A,LE,7.437427706,2,F118_2355
2018,F118,2355,5,dry,A,LE,10.6410756,2,F118_2355
2018,R84,2356,1,dry,A,LE,5.540059729,2,R84_2356
2018,R84,2356,2,dry,A,LE,3.902589624,2,R84_2356
2018,R84,2356,3,dry,A,LE,4.627991364,2,R84_2356
2018,R84,2356,4,dry,A,LE,2.327650378,2,R84_2356
2018,CML373,2358,1,dry,A,LE,18.36282404,2,CML373_2358
2018,CML373,2358,2,dry,A,LE,7.772112735,3,CML373_2358
2018,CML373,2358,3,dry,A,LE,8.444674022,2,CML373_2358
2018,CML373,2358,4,dry,A,LE,7.919346507,2,CML373_2358
2018,CML373,2358,5,dry,A,LE,6.621660508,2,CML373_2358
2018,W64A,2359,1,dry,A,LE,3.667011227,2,W64A_2359
2018,W64A,2359,2,dry,A,LE,1.185076006,2,W64A_2359
2018,W64A,2359,3,dry,A,LE,2.141664322,2,W64A_2359
2018,W64A,2359,4,dry,A,LE,5.416553677,2,W64A_2359
2018,W64A,2359,5,dry,A,LE,2.822233487,2,W64A_2359
2018,Mo17,2360,1,dry,A,LE,6.415058984,2,Mo17_2360
2018,Mo17,2360,2,dry,A,LE,3.751007425,2,Mo17_2360
2018,Mo17,2360,3,dry,A,LE,1.854592534,2,Mo17_2360
2018,Mo17,2360,4,dry,A,LE,2.609348276,2,Mo17_2360
2018,Mo17,2360,5,dry,A,LE,2.446056707,2,Mo17_2360
2018,CML258,2361,1,dry,A,LE,17.88264815,2,CML258_2361
2018,CML258,2361,2,dry,A,LE,13.153785,1,CML258_2361
2018,CML258,2361,3,dry,A,LE,8.352082244,2,CML258_2361
2018,CML258,2361,4,dry,A,LE,9.260258296,2,CML258_2361
2018,CML258,2361,5,dry,A,LE,10.71551366,2,CML258_2361
2018,Hickory King,2362,1,dry,A,LE,6.740319221,2,Hickory King_2362
2018,Hickory King,2362,2,dry,A,LE,13.36957399,2,Hickory King_2362
2018,Hickory King,2362,3,dry,A,LE,9.312575859,2,Hickory King_2362
2018,Hickory King,2362,4,dry,A,LE,13.36862109,3,Hickory King_2362
2018,Hickory King,2362,5,dry,A,LE,21.32701426,2,Hickory King_2362
2018,Ki3,2365,1,dry,A,LE,12.04188846,2,Ki3_2365
2018,Ki3,2365,2,dry,A,LE,8.159012017,2,Ki3_2365
2018,Ki3,2365,3,dry,A,LE,4.852495977,2,Ki3_2365
2018,Ki3,2365,4,dry,A,LE,11.3824779,2,Ki3_2365
2018,Ki3,2365,5,dry,A,LE,7.288639412,2,Ki3_2365
2018,6M502,2366,1,dry,A,LE,5.808424992,2,6M502_2366
2018,6M502,2366,2,dry,A,LE,4.976260206,2,6M502_2366
2018,6M502,2366,3,dry,A,LE,4.54726314,2,6M502_2366
2018,6M502,2366,4,dry,A,LE,4.602827375,2,6M502_2366
2018,6M502,2366,5,dry,A,LE,5.017854909,2,6M502_2366
2018,B73,2368,1,dry,A,LE,9.320596242,2,B73_2368
2018,B73,2368,2,dry,A,LE,8.8890291,2,B73_2368
2018,B73,2368,3,dry,A,LE,8.471309521,2,B73_2368
2018,B73,2368,4,dry,A,LE,5.359161084,2,B73_2368
2018,B73,2368,5,dry,A,LE,9.179394037,2,B73_2368
2018,B104,2369,1,dry,A,LE,9.074613944,2,B104_2369
2018,B104,2369,2,dry,A,LE,6.904553896,2,B104_2369
2018,Tzi8,2370,1,dry,A,LE,1.970213023,1,Tzi8_2370
2018,Tzi8,2370,2,dry,A,LE,2.488733462,2,Tzi8_2370
2018,Tzi8,2370,3,dry,A,LE,2.407692099,1,Tzi8_2370
2018,Tzi8,2370,4,dry,A,LE,3.393494843,2,Tzi8_2370
2018,Ky21,2371,1,dry,A,LE,4.090965367,1,Ky21_2371
2018,Ky21,2371,2,dry,A,LE,3.370843968,2,Ky21_2371
2018,Ky21,2371,3,dry,A,LE,2.703033736,2,Ky21_2371
2018,Ky21,2371,4,dry,A,LE,4.148821352,2,Ky21_2371
2018,Ky21,2371,5,dry,A,LE,3.126331092,1,Ky21_2371
2018,CML228,2372,1,dry,A,LE,4.825105773,2,CML228_2372
2018,CML228,2372,2,dry,A,LE,1.91316626,2,CML228_2372
2018,CML228,2372,3,dry,A,LE,17.89837504,2,CML228_2372
2018,LH252,2374,1,dry,A,ES,6.527445972,2,LH252_2374
2018,LH252,2374,2,dry,A,ES,3.845063399,2,LH252_2374
2018,NC350,2375,1,dry,A,ES,5.234795304,2,NC350_2375
2018,NC350,2375,2,dry,A,ES,6.234903885,2,NC350_2375
2018,NC350,2375,3,dry,A,ES,3.493777375,2,NC350_2375
2018,NC350,2375,4,dry,A,ES,3.115997891,2,NC350_2375
2018,NC350,2375,5,dry,A,ES,3.686805275,2,NC350_2375
2018,PHK46,2376,1,dry,A,ES,1.621756338,1,PHK46_2376
2018,PHK46,2376,2,dry,A,ES,1.916995292,1,PHK46_2376
2018,PHK46,2376,3,dry,A,ES,2.33594603,1,PHK46_2376
2018,PHK46,2376,4,dry,A,ES,4.909381198,2,PHK46_2376
2018,PHK46,2376,5,dry,A,ES,4.763126176,2,PHK46_2376
2018,PHR58,2377,1,dry,A,ES,4.223623653,1,PHR58_2377
2018,PHR58,2377,2,dry,A,ES,4.085028644,1,PHR58_2377
2018,PHR58,2377,3,dry,A,ES,4.460101099,1,PHR58_2377
2018,PHR58,2377,4,dry,A,ES,6.341062269,1,PHR58_2377
2018,PHR58,2377,5,dry,A,ES,5.032100854,2,PHR58_2377
2018,Oh7B,2380,1,dry,A,ES,5.861229121,1,Oh7B_2380
2018,Oh7B,2380,2,dry,A,ES,7.209049059,1,Oh7B_2380
2018,Oh7B,2380,3,dry,A,ES,3.012262599,2,Oh7B_2380
2018,Oh7B,2380,4,dry,A,ES,4.193465515,1,Oh7B_2380
2018,Oh7B,2380,5,dry,A,ES,6.914829163,1,Oh7B_2380
2018,R84,2382,1,dry,A,ES,1.035456034,1,R84_2382
2018,R84,2382,2,dry,A,ES,2.230643065,1,R84_2382
2018,R84,2382,3,dry,A,ES,2.753490321,1,R84_2382
2018,Ky21,2383,1,dry,A,ES,3.375851617,1,Ky21_2383
2018,Ky21,2383,2,dry,A,ES,3.826686563,1,Ky21_2383
2018,Ky21,2383,3,dry,A,ES,1.272893285,1,Ky21_2383
2018,A632,2384,1,dry,A,ES,4.034059078,1,A632_2384
2018,A632,2384,2,dry,A,ES,2.757594326,1,A632_2384
2018,A632,2384,3,dry,A,ES,2.902157479,1,A632_2384
2018,Hp301,2385,1,dry,A,ES,4.50177614,2,Hp301_2385
2018,Hp301,2385,2,dry,A,ES,5.537375969,2,Hp301_2385
2018,Hp301,2385,3,dry,A,ES,2.785247031,1,Hp301_2385
2018,L163,2386,1,dry,A,ES,4.167205607,1,L163_2386
2018,L163,2386,2,dry,A,ES,4.410031595,2,L163_2386
2018,L163,2386,3,dry,A,ES,7.484112887,2,L163_2386
2018,M37W,2388,1,dry,A,ES,6.628546524,2,M37W_2388
2018,M37W,2388,2,dry,A,ES,8.711847141,2,M37W_2388
2018,M37W,2388,3,dry,A,ES,6.499462432,2,M37W_2388
2018,Oh43,2390,1,dry,A,ES,3.273730136,2,Oh43_2390
2018,Oh43,2390,2,dry,A,ES,3.966514941,1,Oh43_2390
2018,Oh43,2390,3,dry,A,ES,2.700995103,1,Oh43_2390
2018,Tx303,2394,1,dry,A,ES,6.535285021,1,Tx303_2394
2018,Tx303,2394,2,dry,A,ES,1.883566838,1,Tx303_2394
2018,Tx303,2394,3,dry,A,ES,4.311220486,1,Tx303_2394
2018,Mo17,2397,1,dry,A,ES,8.25306454,2,Mo17_2397
2018,Mo17,2397,2,dry,A,ES,5.151882014,2,Mo17_2397
2018,Mo17,2397,3,dry,A,ES,3.550293175,1,Mo17_2397
2018,LH211,2398,1,dry,A,ES,6.893514977,2,LH211_2398
2018,LH211,2398,2,dry,A,ES,4.988036885,2,LH211_2398
2018,LH211,2398,3,dry,A,ES,4.326283988,2,LH211_2398
2018,LH252,2402,1,dry,A,ES,8.859146082,2,LH252_2402
2018,LH252,2402,2,dry,A,ES,2.662841477,1,LH252_2402
2018,LH252,2402,3,dry,A,ES,2.715245242,2,LH252_2402
2018,Ki3,2403,1,dry,A,ES,10.50621038,2,Ki3_2403
2018,Ki3,2403,2,dry,A,ES,5.094737357,1,Ki3_2403
2018,Ki3,2403,3,dry,A,ES,8.814729451,2,Ki3_2403
2018,M162W,2404,1,dry,A,ES,10.60661843,2,M162W_2404
2018,M162W,2404,2,dry,A,ES,4.6223556,2,M162W_2404
2018,M162W,2404,3,dry,A,ES,4.841728543,2,M162W_2404
2018,B104,2405,1,dry,A,ES,5.494980687,1,B104_2405
2018,B104,2405,2,dry,A,ES,9.949097492,2,B104_2405
2018,B104,2405,3,dry,A,ES,5.997009489,2,B104_2405
2018,NC350,2406,1,dry,A,ES,3.087002527,2,NC350_2406
2018,NC350,2406,2,dry,A,ES,5.497150627,2,NC350_2406
2018,NC350,2406,3,dry,A,ES,4.89818834,2,NC350_2406
2018,Mo18W,2408,1,dry,A,ES,11.33538679,2,Mo18W_2408
2018,Mo18W,2408,2,dry,A,ES,13.09099968,2,Mo18W_2408
2018,Mo18W,2408,3,dry,A,ES,13.99514691,2,Mo18W_2408
2018,PHT60,2409,1,dry,A,ES,3.034148504,1,PHT60_2409
2018,PHT60,2409,2,dry,A,ES,3.597241191,1,PHT60_2409
2018,PHT60,2409,3,dry,A,ES,6.151458504,1,PHT60_2409
2018,B97,2411,1,dry,A,ES,6.096503771,1,B97_2411
2018,B97,2411,2,dry,A,ES,2.636179501,1,B97_2411
2018,B97,2411,3,dry,A,ES,6.695024774,1,B97_2411
2018,R78,2412,1,dry,A,ES,2.804683357,1,R78_2412
2018,R78,2412,2,dry,A,ES,3.653668123,1,R78_2412
2018,R78,2412,3,dry,A,ES,1.841227489,1,R78_2412
2018,CML69,2413,1,dry,A,ES,11.23477662,2,CML69_2413
2018,CML69,2413,2,dry,A,ES,11.74455757,2,CML69_2413
2018,CML69,2413,3,dry,A,ES,12.26653495,2,CML69_2413
2018,PHHB4,2414,1,dry,A,ES,8.608541416,2,PHHB4_2414
2018,PHHB4,2414,2,dry,A,ES,3.50158093,2,PHHB4_2414
2018,PHHB4,2414,3,dry,A,ES,4.354685045,1,PHHB4_2414
2018,NC262,2415,1,dry,A,ES,3.279351448,1,NC262_2415
2018,SA24,2416,1,dry,A,ES,4.959199988,1,SA24_2416
2018,SA24,2416,2,dry,A,ES,6.252766202,1,SA24_2416
2018,SA24,2416,3,dry,A,ES,7.23962467,1,SA24_2416
2018,Hickory King,2417,1,dry,A,ES,7.915258835,2,Hickory King_2417
2018,Hickory King,2417,2,dry,A,ES,9.560418856,2,Hickory King_2417
2018,Hickory King,2417,3,dry,A,ES,12.05012564,2,Hickory King_2417
2018,GT112,2422,1,dry,A,LE,15.03421993,2,GT112_2422
2018,GT112,2422,2,dry,A,LE,10.23218575,1,GT112_2422
2018,GT112,2422,3,dry,A,LE,7.36198497,1,GT112_2422
2018,GT112,2422,4,dry,A,LE,10.16368604,2,GT112_2422
2018,GT112,2422,5,dry,A,LE,8.08065992,2,GT112_2422
2018,CML373,2423,1,dry,A,LE,8.42898258,2,CML373_2423
2018,CML373,2423,2,dry,A,LE,10.85553237,2,CML373_2423
2018,CML373,2423,3,dry,A,LE,32.72450848,2,CML373_2423
2018,CML373,2423,4,dry,A,LE,18.10150693,2,CML373_2423
2018,CML373,2423,5,dry,A,LE,5.428581744,2,CML373_2423
2018,6M502,2428,1,dry,A,LE,3.888124448,2,6M502_2428
2018,6M502,2428,2,dry,A,LE,3.894396514,2,6M502_2428
2018,6M502,2428,3,dry,A,LE,2.531802446,2,6M502_2428
2018,6M502,2428,4,dry,A,LE,3.681829397,2,6M502_2428
2018,6M502,2428,5,dry,A,LE,4.586246644,2,6M502_2428
2018,Ki11,2429,1,dry,A,LE,19.86074308,2,Ki11_2429
